HS,TS,TA,HA,TT,C
7382.167,1440,1167,6322,85.79811,43.92500
7382.500,1440,1139,6331,85.80534,43.93750
7382.167,1440,1097,6461,85.81258,43.92000
7381.833,1440,1049,6718,85.81983,43.86500
7381.333,1440,988,6914,85.82706,43.87000
7380.667,1440,941,7132,85.83429,43.85500
7381.000,1440,889,7279,85.84154,43.78500
7380.000,1460,845,7403,85.84878,43.79750
7380.667,1460,811,7538,85.85602,43.80750
7380.667,1460,798,7627,85.86328,43.82500
7380.667,1460,791,7731,85.87051,43.75500
7380.500,1460,786,7848,85.87775,43.82000
7380.167,1460,771,7927,85.88500,43.79000
7379.500,1460,761,7996,85.89225,43.74000
7379.833,1460,780,8108,85.89949,43.75500
7379.167,1460,820,8271,85.90672,43.67500
7379.167,1460,857,8396,85.91397,43.67500
7378.833,1460,880,8464,85.92123,43.64250
7378.667,1460,885,8498,85.92846,43.58250
7378.667,1460,878,8510,85.93572,43.57000
7378.000,1460,868,8515,85.94295,43.48500
7378.333,1460,884,8514,85.95020,43.45500
7378.667,1460,927,8458,85.95743,43.48000
7377.667,1460,961,8350,85.96469,43.41000
7377.500,1460,973,8298,85.97191,43.41750
7377.500,1460,973,8279,85.97916,43.40250
7377.167,1460,974,8266,85.98640,43.34750
7377.000,1460,971,8242,85.99365,43.38250
7376.333,1460,975,8196,86.00090,43.35000
7376.667,1460,987,8120,86.00814,43.37250
7376.333,1460,987,8077,86.01537,43.34750
7376.667,1460,995,7943,86.02262,43.35500
7376.000,1460,995,7930,86.02987,43.41000
7376.000,1460,997,7801,86.03711,43.39500
7375.333,1460,991,7879,86.04434,43.38500
7375.667,1460,983,7958,86.05161,43.36250
7375.333,1460,972,8038,86.05884,43.34000
7374.833,1460,964,8115,86.06609,43.39750
7374.833,1460,949,8159,86.07332,43.42750
7374.167,1460,946,8199,86.08056,43.47250
7373.667,1460,938,8224,86.08781,43.47500
7373.333,1460,932,8249,86.09505,43.49000
7373.667,1460,926,8201,86.10230,43.53000
7373.667,1460,936,8131,86.10954,43.54750
7372.833,1460,936,8140,86.11678,43.54000
7373.667,1460,930,8174,86.12402,43.57250
7372.667,1460,922,8179,86.13127,43.53250
7372.833,1460,919,8049,86.13851,43.56500
7372.500,1460,925,8065,86.14575,43.55500
7371.667,1460,914,8152,86.15301,43.58500
7371.667,1460,908,8211,86.16023,43.57250
7371.833,1460,898,8247,86.16748,43.57500
7370.833,1460,889,8279,86.17473,43.58500
7370.500,1460,883,8311,86.18198,43.59750
7371.000,1460,874,8323,86.18921,43.58250
7370.833,1460,865,8341,86.19646,43.63750
7370.833,1460,855,8332,86.20370,43.62750
7370.167,1460,852,8334,86.21095,43.61000
7369.833,1460,856,8348,86.21818,43.59250
7369.500,1460,863,8393,86.22543,43.60250
7369.667,1460,864,8444,86.23270,43.60500
7369.333,1460,870,8501,86.23992,43.60000
7369.000,1440,872,8547,86.24718,43.62250
7369.667,1440,868,8579,86.25441,43.61750
7367.833,1440,870,8617,86.26164,43.64500
7368.333,1440,867,8654,86.26889,43.65750
7368.167,1440,865,8684,86.27615,43.64500
7368.167,1440,870,8742,86.28338,43.67250
7368.000,1440,875,8784,86.29063,43.66750
7367.500,1440,882,8824,86.29788,43.59250
7367.833,1440,879,8843,86.30513,43.62750
7367.500,1440,887,8877,86.31235,43.63250
7367.167,1440,894,8898,86.31961,43.63250
7367.833,1440,915,8935,86.32684,43.65500
7365.833,1440,928,8968,86.33409,43.62750
7365.000,1440,925,8979,86.34133,43.65250
7365.000,1440,929,8987,86.34858,43.60000
7365.000,1440,936,8984,86.35582,43.62750
7364.333,1440,931,8974,86.36307,43.64750
7364.333,1440,931,8965,86.37031,43.63000
7365.000,1440,937,8952,86.37757,43.63500
7365.500,1440,946,8922,86.39226,43.64250
7367.333,1440,956,8902,86.40697,43.70750
7367.833,1440,957,8902,86.41421,43.67750
7368.167,1440,948,8887,86.42146,43.72000
7368.667,1440,1000,8900,86.42870,43.66750
7368.667,1440,1048,8789,86.43595,43.67500
7369.167,1440,1065,8651,86.45047,43.69000
7369.500,1440,1057,8581,86.45777,43.68500
7369.500,1440,1057,8530,86.46500,43.65750
7370.167,1440,1041,8534,86.47223,43.66500
7370.167,1440,1036,8573,86.47949,43.69750
7368.833,1440,1018,8582,86.48672,43.75250
7370.167,1440,993,8562,86.49398,43.72250
7369.500,1440,991,8570,86.50123,43.77000
7368.333,1440,979,8547,86.50846,43.79750
7369.000,1440,952,8597,86.51569,43.88250
7367.333,1440,930,8650,86.52295,43.91750
7370.833,1440,933,8696,86.53021,43.97500
7384.500,1440,946,8732,86.53743,43.93500
7396.000,1440,948,8742,86.54469,43.93500
7403.333,1440,956,8760,86.55193,43.93750
7407.667,1440,962,8771,86.55917,43.94500
7411.333,1440,986,8800,86.56641,43.91750
7414.500,1440,993,8803,86.57366,43.91750
7418.333,1440,982,8802,86.58089,43.94000
7419.333,1440,973,8802,86.58814,43.93000
7420.833,1440,1084,8820,86.59538,43.86750
7421.167,1440,1145,8675,86.60262,43.73500
7423.167,1440,1218,8572,86.60985,43.73500
7424.333,1440,1184,8079,86.61709,43.79000
7426.167,1420,1130,8091,86.62432,43.88500
7427.333,1420,1168,8169,86.63156,43.92750
7429.000,1420,1199,7783,86.63880,43.95500
7430.667,1420,1156,7707,86.64604,43.97500
7430.833,1420,1143,7537,86.65328,43.99000
7432.500,1420,1124,7399,86.66051,44.00500
7433.667,1420,1117,7399,86.66775,44.02000
7431.667,1420,1097,7588,86.67500,44.05250
7430.000,1420,1052,7583,86.68225,44.07750
7429.667,1420,1050,7635,86.68948,44.04000
7429.833,1420,1075,7619,86.69672,44.09250
7429.000,1420,1061,7539,86.70396,44.09750
7428.667,1420,1037,7538,86.71120,44.10000
7428.500,1420,1023,7558,86.71844,44.10000
7428.500,1420,1017,7610,86.72568,44.12000
7428.833,1420,1003,7635,86.73294,44.12750
7428.500,1420,1001,7651,86.74017,44.10250
7427.833,1420,996,7654,86.74742,44.10000
7427.333,1420,984,7645,86.75465,44.11000
7427.500,1420,963,7711,86.76190,44.10250
7427.333,1420,940,7771,86.76916,44.09000
7426.833,1420,926,7838,86.77638,44.10500
7425.833,1420,912,7911,86.78362,44.09000
7424.833,1420,896,7977,86.79087,44.08250
7424.667,1420,879,8083,86.79811,44.03500
7424.333,1420,866,8240,86.80535,44.05250
7424.667,1420,858,8364,86.81266,44.05000
7426.333,1420,855,8446,86.81987,44.01500
7427.500,1420,851,8511,86.82711,44.03000
7427.833,1420,850,8553,86.83435,44.00250
7429.833,1420,851,8591,86.84161,43.98750
7430.667,1420,856,8615,86.84884,43.96750
7432.000,1420,856,8636,86.85610,43.98500
7434.667,1420,857,8649,86.86334,43.91750
7438.167,1420,858,8687,86.87059,43.92000
7442.333,1420,858,8742,86.87784,43.88250
7445.333,1420,856,8801,86.88507,43.86000
7447.833,1420,856,8855,86.89231,43.83000
7449.333,1420,860,8913,86.89956,43.80000
7451.333,1420,864,8961,86.90682,43.76500
7456.167,1420,858,9002,86.91405,43.70500
7460.000,1420,852,9036,86.92130,43.67750
7464.000,1420,854,9074,86.92853,43.68000
7467.333,1420,857,9125,86.93579,43.62750
7471.500,1420,855,9169,86.94304,43.61250
7477.500,1420,842,9196,86.95029,43.61500
7484.333,1420,837,9220,86.95752,43.60500
7492.667,1420,829,9241,86.96479,43.61500
7500.500,1420,824,9251,86.97203,43.57750
7507.167,1420,827,9263,86.97927,43.60750
7511.167,1420,829,9267,86.98653,43.58750
7515.667,1420,831,9264,86.99376,43.61500
7520.167,1420,834,9264,87.00101,43.60750
7527.167,1420,826,9257,87.00824,43.62000
7534.667,1420,816,9251,87.01549,43.58500
7539.833,1420,809,9238,87.02273,43.61750
7547.167,1420,814,9251,87.02998,43.60500
7554.167,1420,806,9246,87.03722,43.64000
7562.667,1420,831,9264,87.04447,43.63250
7574.167,1420,826,9269,87.05171,43.65000
7590.333,1420,818,9277,87.05895,43.65750
7606.167,1420,804,9279,87.06620,43.69000
7611.167,1420,801,9287,87.07344,43.68000
7612.167,1420,801,9299,87.08071,43.68250
7601.167,1400,801,9328,87.10265,43.64750
7591.833,1400,812,9354,87.10991,43.60250
7586.167,1400,816,9377,87.11743,43.64500
7582.167,1400,813,9404,87.12477,43.65750
7576.833,1400,801,9414,87.13203,43.71000
7571.333,1400,798,9421,87.13934,43.61000
7565.833,1400,799,9439,87.14659,43.66250
7559.000,1400,798,9465,87.16108,43.66000
7555.167,1400,796,9474,87.16832,43.68000
7549.000,1400,778,9483,87.18286,43.72500
7544.333,1400,762,9478,87.19012,43.76250
7540.667,1400,761,9487,87.19738,43.76000
7537.833,1400,751,9485,87.20469,43.77000
7534.167,1400,740,9477,87.21189,43.77500
7529.000,1400,736,9475,87.21913,43.76000
7527.333,1400,734,9469,87.22638,43.79750
7524.000,1400,736,9466,87.23363,43.80000
7521.000,1400,735,9463,87.24088,43.81250
7517.833,1400,726,9460,87.24813,43.82500
7512.500,1400,698,9447,87.26282,43.83250
7505.667,1400,677,9440,87.27751,43.81500
7503.500,1400,671,9438,87.28477,43.81750
7500.667,1400,664,9441,87.29203,43.84750
7497.667,1400,705,9450,87.29926,43.81000
7495.333,1400,751,9441,87.30657,43.79500
7489.833,1400,870,9359,87.32109,43.70750
7487.500,1400,1055,9245,87.32833,43.63500
7486.000,1400,1183,8472,87.33558,43.60500
7484.000,1400,1264,7495,87.34282,43.55500
7482.833,1400,1269,7016,87.35008,43.50500
7478.333,1400,1435,6663,87.35735,43.43000
7477.000,1400,1532,6243,87.36462,43.23250
7475.667,1400,1595,5968,87.37185,43.29750
7471.333,1400,1779,5431,87.39382,43.83000
7466.667,1360,1782,4768,87.41587,43.84500
7465.167,1360,1855,4789,87.42311,43.84750
7463.333,1360,1894,4929,87.43035,43.86000
7460.833,1360,1915,4845,87.43758,43.87750
7459.167,1360,1955,4686,87.44483,43.89250
7457.833,1360,1931,4855,87.45206,43.90000
7456.333,1360,1954,4800,87.45929,43.87750
7455.000,1360,2012,4762,87.46654,43.86250
7453.000,1360,2025,4555,87.47377,43.84750
7452.833,1360,2050,4448,87.48102,43.91250
7451.333,1360,2170,4356,87.48825,43.87000
7449.167,1360,2001,4349,87.49549,43.89500
7448.833,1360,2107,4369,87.50272,43.90250
7447.667,1360,2186,4407,87.50997,43.91000
7446.167,1360,2106,4148,87.51720,43.89250
7445.167,1360,2029,4335,87.52444,43.90250
7444.000,1360,2249,4110,87.53168,43.89250
7444.000,1360,2087,3945,87.53892,43.89750
7442.333,1360,2079,4121,87.54616,43.91250
7442.167,1360,2275,3892,87.55340,43.91000
7441.667,1360,2131,4048,87.56064,43.91500
7440.000,1360,1877,4242,87.56787,43.95250
7440.167,1360,1824,4505,87.57510,43.95750
7439.167,1360,1811,4493,87.58235,43.96500
7438.333,1360,2047,4222,87.58958,43.97750
7437.500,1360,2275,3780,87.59682,43.95250
7436.333,1360,2199,3651,87.60405,43.97250
7435.500,1360,1995,4006,87.61128,43.98250
7434.500,1360,1915,4245,87.61853,44.01250
7433.500,1360,2273,3677,87.62576,43.98500
7431.167,1360,2308,3542,87.63301,43.99500
7431.000,1360,2117,3821,87.64024,43.98500
7430.000,1400,1915,4156,87.64748,43.98500
7430.333,1400,1765,4739,87.65471,44.04250
7429.333,1400,1674,5140,87.66196,44.03250
7428.667,1400,1613,5302,87.66919,44.04000
7427.667,1400,1570,5372,87.67644,44.04500
7428.333,1400,1543,5495,87.68367,44.04000
7427.500,1400,1545,5669,87.69090,44.03000
7426.667,1400,1574,5589,87.69815,44.01500
7426.333,1400,1579,5307,87.70538,44.01750
7425.000,1400,1574,5324,87.71263,44.00000
7425.000,1400,1516,5485,87.71985,44.03500
7423.167,1400,1475,5629,87.72711,44.04000
7423.833,1400,1450,5669,87.73433,44.01250
7422.500,1400,1418,5764,87.74156,43.99250
7422.833,1400,1360,5881,87.74882,44.00000
7423.333,1400,1324,6081,87.75604,44.01500
7421.833,1400,1272,6194,87.76328,43.98000
7421.167,1400,1215,6406,87.77052,43.97750
7421.167,1400,1147,6664,87.77775,44.01000
7419.667,1400,1073,6974,87.78500,43.99000
7420.000,1400,992,7184,87.79223,44.00000
7419.333,1400,934,7346,87.79948,43.99750
7418.833,1400,880,7465,87.80671,43.96500
7418.167,1400,850,7597,87.81395,43.98250
7417.167,1400,812,7696,87.82118,43.93750
7417.000,1420,798,7786,87.82843,43.96500
7417.333,1420,774,7866,87.83567,43.96250
7416.500,1420,762,7967,87.84291,43.92250
7415.500,1420,746,8066,87.85014,43.89000
7415.167,1420,724,8117,87.85738,43.88000
7414.333,1420,712,8197,87.86464,43.85750
7413.667,1420,705,8272,87.87188,43.86250
7413.667,1420,687,8327,87.87912,43.85250
7413.000,1420,703,8424,87.88635,43.82250
7412.500,1420,698,8495,87.89361,43.80000
7412.167,1420,682,8531,87.90084,43.76750
7411.333,1420,675,8571,87.90809,43.71750
7410.667,1420,676,8621,87.91535,43.66750
7410.667,1420,660,8646,87.92259,43.63000
7410.000,1420,648,8671,87.92984,43.59750
7409.167,1420,651,8708,87.93715,43.59000
7408.333,1420,658,8761,87.94436,43.54500
7407.667,1420,640,8782,87.95161,43.53500
7408.667,1420,623,8797,87.95887,43.52000
7407.000,1420,629,8828,87.96613,43.48250
7406.333,1420,631,8860,87.97338,43.49000
7404.500,1420,683,9048,88.00280,43.44000
7404.500,1420,687,9083,88.01003,43.39000
7402.667,1420,690,9122,88.02456,43.35750
7403.000,1420,707,9140,88.03181,43.33500
7402.000,1420,735,9170,88.03914,43.30250
7401.167,1420,759,9180,88.04638,43.30000
7400.667,1420,769,9173,88.05362,43.27500
7400.333,1420,754,9151,88.10253,43.27250
7400.500,1420,761,9138,88.10980,43.26000
7399.167,1420,761,9120,88.11703,43.29500
7398.833,1420,746,9095,88.12428,43.34000
7398.167,1420,715,9062,88.13153,43.31500
7398.167,1420,698,9058,88.13877,43.31500
7397.833,1420,687,9054,88.14603,43.36500
7397.000,1420,708,9058,88.15328,43.37000
7396.500,1420,702,9026,88.16058,43.40000
7395.833,1420,709,8989,88.16786,43.46500
7394.833,1420,668,8926,88.18235,43.49500
7394.833,1420,651,8928,88.18957,43.53500
7393.500,1420,602,8930,88.20414,43.51000
7393.333,1420,592,8950,88.21140,43.51500
7392.500,1420,645,8971,88.21865,43.54500
7391.500,1420,600,8947,88.22590,43.56000
7391.500,1420,660,8964,88.23315,43.56750
7391.500,1420,707,8927,88.24042,43.58500
7391.167,1420,725,8815,88.24763,43.56000
7390.167,1420,700,8806,88.25487,43.58750
7390.167,1420,689,8823,88.26214,43.54750
7389.333,1420,666,8836,88.26946,43.57000
7388.500,1420,658,8847,88.27670,43.56500
7388.500,1400,657,8851,88.28395,43.62000
7387.167,1400,650,8851,88.29123,43.61750
7386.167,1400,627,8857,88.29845,43.62250
7385.833,1400,599,8859,88.30569,43.65000
7385.500,1400,607,8882,88.31293,43.67250
7385.000,1400,632,8891,88.32017,43.71000
7384.333,1400,664,8890,88.32742,43.69750
7384.333,1400,725,8889,88.33466,43.68000
7383.000,1400,814,8846,88.34191,43.69250
7383.667,1400,907,8739,88.34914,43.69500
7383.500,1400,986,8483,88.35639,43.56750
7382.667,1400,1112,7789,88.36363,43.57500
7381.667,1400,1212,7313,88.37087,43.46250
7381.667,1400,1262,7008,88.37811,43.45500
7380.833,1400,1355,6771,88.38535,43.53500
7381.000,1400,1445,6419,88.39259,43.44250
7380.500,1400,1582,6129,88.39983,43.39500
7379.833,1400,1710,5682,88.40707,43.40500
7379.667,1400,1796,5398,88.41431,43.56500
7379.833,1400,1854,5212,88.42155,43.72750
7378.500,1400,1884,4970,88.42878,43.80500
7378.833,1400,1907,4932,88.43603,43.78250
7378.500,1400,1975,4832,88.44328,43.81250
7378.167,1400,2048,4620,88.45051,43.79500
7378.167,1400,2078,4526,88.45774,43.78750
7377.833,1400,2125,4552,88.46499,43.83000
7377.000,1400,2167,4234,88.47223,43.79750
7378.000,1400,2228,4243,88.47948,43.78250
7377.000,1400,2235,4088,88.48674,43.84500
7377.000,1400,2231,4137,88.49397,43.82500
7377.167,1400,2239,4120,88.50119,43.81250
7376.167,1400,2327,3915,88.50844,43.81500
7376.000,1360,2356,3838,88.51567,43.85250
7375.333,1360,2413,3793,88.52292,43.82750
7375.667,1360,2408,3621,88.53016,43.84000
7375.333,1360,2401,3638,88.53740,43.83500
7375.000,1360,2436,3638,88.54464,43.85250
7374.333,1360,2519,3606,88.55189,43.83500
7374.833,1360,2559,3290,88.55912,43.87250
7374.000,1360,2608,3137,88.56637,43.87500
7375.167,1360,2649,3026,88.57360,43.87000
7374.000,1360,2680,3057,88.58083,43.86750
7374.000,1360,2669,3045,88.58808,43.89500
7374.833,1360,2640,3010,88.59531,43.87250
7374.500,1360,2679,3065,88.60257,43.86000
7374.833,1360,2753,3020,88.60980,43.86500
7374.833,1360,2775,2788,88.61704,43.84000
7373.667,1360,2748,2804,88.62428,43.86250
7373.833,1360,2730,2779,88.63153,43.85500
7374.833,1400,2720,2821,88.63876,43.87000
7375.167,1400,2715,2721,88.64600,43.87750
7374.833,1400,2711,2690,88.65324,43.83500
7374.500,1400,2728,2827,88.66047,43.88500
7375.000,1400,2713,2789,88.66774,43.88750
7374.167,1400,2688,2743,88.67495,43.90500
7374.167,1400,2687,2640,88.68219,43.90500
7374.667,1400,2694,2605,88.68942,43.88750
7374.333,1400,2638,2798,88.69667,43.91250
7374.167,1400,2564,2937,88.70390,43.93250
7374.833,1400,2454,2880,88.71113,43.88500
7374.333,1400,2376,2932,88.71838,43.92250
7374.333,1400,2341,2959,88.72562,43.91750
7374.833,1400,2286,3178,88.73285,43.93500
7374.333,1400,2258,3216,88.74008,43.94500
7374.333,1400,2216,3342,88.74734,43.89500
7374.833,1400,2146,3740,88.75456,43.90000
7373.833,1400,2053,4168,88.76179,43.87500
7373.833,1400,1996,4348,88.76904,43.88000
7374.333,1400,1938,4523,88.77628,43.90000
7374.333,1420,1888,4639,88.78351,43.89500
7374.333,1420,1828,4738,88.79075,43.86500
7374.833,1420,1774,4983,88.79799,43.83750
7374.667,1420,1712,5256,88.80522,43.87250
7375.667,1420,1647,5410,88.81245,43.84750
7375.167,1420,1600,5534,88.81970,43.82500
7374.333,1420,1537,5781,88.82693,43.85750
7374.500,1420,1494,5933,88.83417,43.85250
7374.500,1420,1451,6116,88.84140,43.80500
7374.833,1420,1395,6341,88.84865,43.79500
7374.833,1420,1357,6415,88.85588,43.79750
7374.500,1420,1319,6508,88.86312,43.80250
7373.667,1420,1280,6621,88.87036,43.76500
7375.333,1420,1249,6748,88.87762,43.77750
7374.833,1420,1242,6740,88.88483,43.74500
7374.833,1440,1276,6589,88.89207,43.72000
7374.667,1440,1294,6441,88.89931,43.65750
7374.667,1440,1286,6425,88.90655,43.60000
7373.667,1440,1285,6402,88.91378,43.57000
7373.333,1440,1291,6335,88.92102,43.53750
7374.000,1440,1283,6353,88.92826,43.47000
7374.000,1440,1238,6536,88.93550,43.46500
7374.000,1440,1175,6686,88.94273,43.40250
7374.500,1440,1110,6898,88.94998,43.43000
7374.000,1440,1104,6975,88.95721,43.42250
7373.667,1440,1150,6849,88.96444,43.46000
7373.500,1440,1161,6802,88.97169,43.45750
7373.500,1440,1143,6867,88.97892,43.42000
7373.500,1440,1121,6919,88.98617,43.43500
7372.667,1440,1097,7024,88.99341,43.43250
7373.000,1440,1077,7095,89.00065,43.41000
7372.667,1440,1072,7155,89.00788,43.39500
7372.667,1440,1088,7147,89.01513,43.40500
7372.833,1440,1112,7114,89.02236,43.40750
7373.333,1440,1112,7101,89.02962,43.37750
7372.333,1440,1102,7122,89.03685,43.37250
7371.500,1440,1100,7127,89.04410,43.38750
7372.333,1440,1077,7185,89.05133,43.39000
7371.833,1440,1037,7272,89.05856,43.37750
7372.167,1440,1019,7323,89.06582,43.40250
7371.833,1440,1026,7346,89.07304,43.40750
7371.500,1440,1016,7368,89.08030,43.42250
7371.167,1460,1002,7407,89.08753,43.41750
7371.167,1460,1011,7445,89.09478,43.40750
7371.833,1460,1035,7416,89.10201,43.43000
7370.833,1460,1078,7339,89.10926,43.39500
7371.167,1460,1090,7275,89.11649,43.38000
7370.500,1460,1037,7351,89.12374,43.37250
7370.500,1460,977,7458,89.13098,43.40000
7370.500,1460,954,7526,89.13823,43.42000
7370.000,1460,910,7571,89.14546,43.39750
7369.333,1460,922,7709,89.15271,43.43750
7369.333,1460,969,7712,89.15995,43.44750
7369.667,1460,957,7719,89.16719,43.46250
7369.333,1460,962,7724,89.17442,43.48250
7369.333,1460,945,7739,89.18167,43.49250
7368.333,1460,947,7771,89.18892,43.54500
7368.500,1460,939,7806,89.19615,43.50000
7368.000,1460,944,7793,89.20339,43.51000
7367.667,1460,981,7728,89.21064,43.52000
7368.000,1460,1000,7673,89.21787,43.54500
7367.167,1460,997,7641,89.22512,43.49500
7367.000,1460,946,7664,89.23235,43.49000
7366.667,1460,889,7732,89.23959,43.54750
7366.500,1460,865,7796,89.24684,43.51750
7367.000,1460,852,7838,89.25409,43.62250
7365.833,1460,815,7869,89.26132,43.61000
7366.167,1460,785,7912,89.26856,43.64750
7365.833,1460,741,7938,89.27582,43.62500
7366.167,1460,747,8066,89.28306,43.68250
7365.167,1440,746,8191,89.29029,43.66750
7365.000,1440,767,8352,89.29756,43.71250
7364.500,1440,788,8489,89.30478,43.71750
7364.667,1440,801,8589,89.31203,43.67750
7363.667,1440,829,8678,89.31927,43.65250
7363.833,1440,872,8779,89.32653,43.66750
7363.667,1440,919,8864,89.33375,43.60000
7362.833,1440,952,8903,89.34100,43.62000
7363.333,1440,990,8929,89.34824,43.58750
7362.833,1440,1035,8935,89.35547,43.57750
7362.167,1440,1075,8932,89.36272,43.59750
7362.500,1440,1131,8899,89.36997,43.56250
7362.500,1440,1190,8680,89.37720,43.60250
